timestamp,user,device_id,device_type,manufacturer,bytes_written,session_duration,file_types,src_ip,action,result,hour,day_of_week,is_anomaly,anomaly_type
2025-06-09 23:26:35,priya.patel,PNY_SD_Card_1KDGAATE,SD_Card,PNY,155657685,4,videos,192.168.2.28,write,success,23,0,0,normal
2025-06-10 01:09:12,arjun.singh,Samsung_External_HDD_61N57STM,External_HDD,Samsung,1691052429,7,backup,192.168.4.60,write,success,1,1,0,normal
2025-06-10 01:36:51,amit.kumar,Western_Digital_Portable_Drive_2M162RG1,Portable_Drive,Western_Digital,3045660249,98,data,192.168.6.84,write,success,1,1,0,normal
2025-06-10 01:57:47,kavya.reddy,Western_Digital_USB_SSD_YBBTN27S,USB_SSD,Western_Digital,420875124,10,mixed,192.168.9.19,write,success,1,1,0,normal
2025-06-10 02:09:29,priya.patel,PNY_USB_Flash_Drive_X4YSSOBA,USB_Flash_Drive,PNY,41083781,1,documents,192.168.2.154,write,success,2,1,0,normal
2025-06-10 02:20:18,rohit.gupta,Lexar_USB_Flash_Drive_O2XOWCXJ,USB_Flash_Drive,Lexar,62265293,1,videos,192.168.8.191,write,success,2,1,0,normal
2025-06-10 02:30:30,ananya.nair,Seagate_Portable_Drive_Z7V9BJND,Portable_Drive,Seagate,268718445,2,mixed,192.168.1.135,write,success,2,1,0,normal
2025-06-10 02:59:22,arjun.singh,Western_Digital_Portable_Drive_4NVZEA8K,Portable_Drive,Western_Digital,938979979,18,backup,192.168.3.82,write,success,2,1,0,normal
2025-06-10 03:26:41,priya.patel,Western_Digital_Portable_Drive_EYI6KGAV,Portable_Drive,Western_Digital,282400717,7,documents,192.168.2.51,read,success,3,1,0,normal
2025-06-10 03:42:30,amit.kumar,Western_Digital_USB_Flash_Drive_1EBO91YI,USB_Flash_Drive,Western_Digital,71261110,1,mixed,192.168.8.59,write,success,3,1,0,normal
2025-06-10 04:33:36,kavya.reddy,SanDisk_External_HDD_G4JCKRX2,External_HDD,SanDisk,35130508,1,data,192.168.8.104,write,failure,4,1,1,frequent_small
2025-06-10 04:46:53,amit.kumar,Samsung_Portable_Drive_YK0W5Q10,Portable_Drive,Samsung,2124713233,44,videos,192.168.8.102,write,success,4,1,0,normal
2025-06-10 05:44:31,rajesh.sharma,SanDisk_Portable_Drive_WW2LCR49,Portable_Drive,SanDisk,289921118,1,videos,192.168.2.144,write,success,5,1,0,normal
2025-06-10 05:58:57,rohit.gupta,SanDisk_SD_Card_2WDVXA94,SD_Card,SanDisk,181741632,4,backup,192.168.9.67,write,success,5,1,0,normal
2025-06-10 06:07:48,ravi.mehta,Kingston_External_HDD_7EGD5D68,External_HDD,Kingston,672948987,22,documents,192.168.8.154,write,success,6,1,0,normal
2025-06-10 06:30:40,arjun.singh,SanDisk_USB_Flash_Drive_T7YP72TH,USB_Flash_Drive,SanDisk,39213956,1,mixed,192.168.6.104,write,success,6,1,0,normal
2025-06-10 06:51:01,ravi.mehta,PNY_Portable_Drive_IORYSHY6,Portable_Drive,PNY,5614487313,99,mixed,192.168.8.93,read,failure,6,1,1,moderate
2025-06-10 07:12:06,kavya.reddy,Western_Digital_SD_Card_MO7VRT8T,SD_Card,Western_Digital,8376956,1,mixed,192.168.2.193,write,success,7,1,0,normal
2025-06-10 07:35:55,amit.kumar,PNY_USB_SSD_HO4MK1QM,USB_SSD,PNY,377079804,9,software,192.168.5.49,write,success,7,1,0,normal
2025-06-10 08:03:23,amit.kumar,Lexar_SD_Card_RUZDHMZJ,SD_Card,Lexar,175930014,6,data,192.168.5.156,write,success,8,1,0,normal
2025-06-10 08:08:52,rajesh.sharma,Samsung_SD_Card_3923OHVT,SD_Card,Samsung,52674149,1,backup,192.168.7.114,write,success,8,1,0,normal
2025-06-10 08:10:07,amit.kumar,Lexar_SD_Card_RUZDHMZJ,SD_Card,Lexar,76423686,1,backup,192.168.9.188,write,success,8,1,0,normal
2025-06-10 08:20:05,ananya.nair,Kingston_External_HDD_Q0IMS31V,External_HDD,Kingston,393317590,3,documents,192.168.5.137,write,success,8,1,0,normal
2025-06-10 08:22:54,amit.kumar,Kingston_External_HDD_DC90TF7M,External_HDD,Kingston,406889275,13,mixed,192.168.10.47,write,success,8,1,0,normal
2025-06-10 08:23:25,arjun.singh,Lexar_External_HDD_IYXKK5SX,External_HDD,Lexar,1598257354,11,software,192.168.10.129,write,success,8,1,0,normal
2025-06-10 08:27:23,ananya.nair,Lexar_Portable_Drive_INP4PQW7,Portable_Drive,Lexar,2587762443,48,documents,192.168.5.170,write,success,8,1,0,normal
2025-06-10 08:28:21,vikram.joshi,Samsung_External_HDD_FIDTLE3P,External_HDD,Samsung,543226412,11,images,192.168.3.189,write,success,8,1,0,normal
2025-06-10 08:32:44,ravi.mehta,PNY_Portable_Drive_5OK2G3WU,Portable_Drive,PNY,5844748851,222,videos,192.168.7.57,write,success,8,1,1,moderate
2025-06-10 08:33:52,ravi.mehta,Seagate_USB_Flash_Drive_5FJPT2EW,USB_Flash_Drive,Seagate,40153645,1,mixed,192.168.8.90,read,success,8,1,0,normal
2025-06-10 08:44:02,rajesh.sharma,Western_Digital_External_HDD_J8TBHTTT,External_HDD,Western_Digital,1499580589,18,data,192.168.7.23,write,success,8,1,0,normal
2025-06-10 09:00:38,rajesh.sharma,Western_Digital_External_HDD_SE7PKME4,External_HDD,Western_Digital,1680918290,34,videos,192.168.4.106,write,success,9,1,0,normal
2025-06-10 09:17:36,rajesh.sharma,SanDisk_USB_Flash_Drive_2R1V058A,USB_Flash_Drive,SanDisk,80947702,1,mixed,192.168.9.68,read,success,9,1,0,normal
2025-06-10 09:24:52,sneha.agarwal,Seagate_Portable_Drive_6AKGGIHE,Portable_Drive,Seagate,2986793230,32,backup,192.168.6.145,write,success,9,1,0,normal
2025-06-10 09:29:10,kavya.reddy,Seagate_Portable_Drive_QTIHMEA8,Portable_Drive,Seagate,2827042012,69,mixed,192.168.7.195,write,success,9,1,0,normal
2025-06-10 09:30:31,priya.patel,Lexar_External_HDD_NYFEMH7N,External_HDD,Lexar,2134924984,47,data,192.168.4.199,read,success,9,1,0,normal
2025-06-10 09:31:34,rajesh.sharma,Western_Digital_USB_SSD_D611K3C9,USB_SSD,Western_Digital,636429459,4,software,192.168.4.178,write,success,9,1,0,normal
2025-06-10 09:38:43,vikram.joshi,Kingston_USB_Flash_Drive_7VG45V3M,USB_Flash_Drive,Kingston,66331917,1,documents,192.168.3.128,read,success,9,1,0,normal
2025-06-10 09:40:54,ravi.mehta,Lexar_USB_SSD_BVWV150Y,USB_SSD,Lexar,46915576,1,backup,192.168.2.40,write,success,9,1,1,frequent_small
2025-06-10 09:53:28,vikram.joshi,Kingston_Portable_Drive_QW22IC8X,Portable_Drive,Kingston,889720387,24,backup,192.168.1.99,write,success,9,1,0,normal
2025-06-10 09:57:03,ananya.nair,Western_Digital_External_HDD_CPBKWIGL,External_HDD,Western_Digital,1685267538,13,software,192.168.10.31,write,success,9,1,0,normal
2025-06-10 10:01:11,ravi.mehta,PNY_External_HDD_LTVZ7PC7,External_HDD,PNY,1780668983,28,videos,192.168.4.43,write,success,10,1,0,normal
2025-06-10 10:06:20,ananya.nair,Lexar_Portable_Drive_3EPYZMXS,Portable_Drive,Lexar,1974106779,58,documents,192.168.3.184,write,success,10,1,0,normal
2025-06-10 10:06:25,rohit.gupta,Seagate_USB_Flash_Drive_AG724M8K,USB_Flash_Drive,Seagate,34503349,1,videos,192.168.1.57,read,success,10,1,0,normal
2025-06-10 10:15:45,vikram.joshi,Samsung_USB_Flash_Drive_QXTL4DGH,USB_Flash_Drive,Samsung,11907375,1,backup,192.168.1.42,read,success,10,1,0,normal
2025-06-10 10:19:31,arjun.singh,Western_Digital_USB_SSD_BLXAHS5U,USB_SSD,Western_Digital,1007983304,19,videos,192.168.8.10,write,success,10,1,0,normal
2025-06-10 10:22:20,vikram.joshi,Samsung_SD_Card_E0HSZS3N,SD_Card,Samsung,93907879,1,mixed,192.168.2.128,write,success,10,1,0,normal
2025-06-10 10:28:48,arjun.singh,Kingston_SD_Card_LOKSWM2X,SD_Card,Kingston,64148671,1,software,192.168.10.172,read,success,10,1,0,normal
2025-06-10 10:33:28,rajesh.sharma,SanDisk_Portable_Drive_EDP4DRC2,Portable_Drive,SanDisk,231793075,7,software,192.168.10.187,write,success,10,1,0,normal
2025-06-10 10:38:14,rajesh.sharma,PNY_SD_Card_S2T7DXJT,SD_Card,PNY,157751162,1,documents,192.168.7.181,write,success,10,1,0,normal
2025-06-10 10:40:30,ravi.mehta,Seagate_Portable_Drive_41025XYB,Portable_Drive,Seagate,2825464544,42,data,192.168.5.57,read,success,10,1,0,normal
2025-06-10 10:44:18,ananya.nair,Lexar_Portable_Drive_81GH7HNJ,Portable_Drive,Lexar,3002588488,14,documents,192.168.5.103,write,success,10,1,0,normal
2025-06-10 10:45:36,rohit.gupta,Lexar_External_HDD_DEYEOZ5N,External_HDD,Lexar,423819891,15,data,192.168.5.154,write,success,10,1,0,normal
2025-06-10 10:47:05,ananya.nair,Samsung_USB_SSD_RM34QOJC,USB_SSD,Samsung,727613255,16,backup,192.168.6.34,write,success,10,1,0,normal
2025-06-10 10:55:46,rajesh.sharma,SanDisk_USB_Flash_Drive_58PNWW0P,USB_Flash_Drive,SanDisk,44707159,1,documents,192.168.10.50,read,success,10,1,0,normal
2025-06-10 11:03:21,vikram.joshi,Kingston_External_HDD_7VQ68DEH,External_HDD,Kingston,1259583806,13,backup,192.168.4.112,write,success,11,1,0,normal
2025-06-10 11:34:48,rajesh.sharma,Kingston_External_HDD_KU0OC6ZW,External_HDD,Kingston,1548987890,23,mixed,192.168.10.152,write,success,11,1,0,normal
2025-06-10 11:37:03,sneha.agarwal,PNY_USB_Flash_Drive_TLIQJTEE,USB_Flash_Drive,PNY,27816570,1,software,192.168.7.57,write,success,11,1,0,normal
2025-06-10 11:42:27,sneha.agarwal,Western_Digital_Portable_Drive_7WQHZSUI,Portable_Drive,Western_Digital,1071049143,9,software,192.168.2.16,read,success,11,1,0,normal
2025-06-10 11:45:39,priya.patel,Western_Digital_External_HDD_K0UI20RW,External_HDD,Western_Digital,1529978050,13,videos,192.168.7.80,read,success,11,1,0,normal
2025-06-10 11:52:35,sneha.agarwal,SanDisk_SD_Card_OZ6G6QXJ,SD_Card,SanDisk,1577021458,12,data,192.168.6.122,write,success,11,1,1,high_volume
2025-06-10 12:09:07,ravi.mehta,Seagate_USB_Flash_Drive_5FJPT2EW,USB_Flash_Drive,Seagate,72710914,1,documents,192.168.5.182,read,success,12,1,0,normal
2025-06-10 12:09:20,rajesh.sharma,PNY_USB_Flash_Drive_61V0W3SM,USB_Flash_Drive,PNY,100241145,1,documents,192.168.8.99,write,success,12,1,0,normal
2025-06-10 12:15:56,rohit.gupta,Samsung_Portable_Drive_00G67TG9,Portable_Drive,Samsung,829452953,14,data,192.168.1.38,write,success,12,1,0,normal
2025-06-10 12:18:41,rajesh.sharma,Samsung_USB_SSD_69SUS0TE,USB_SSD,Samsung,672672830,11,documents,192.168.1.136,write,success,12,1,0,normal
2025-06-10 12:20:25,arjun.singh,SanDisk_External_HDD_35X8TUAX,External_HDD,SanDisk,725611179,23,software,192.168.8.139,write,success,12,1,0,normal
2025-06-10 12:21:47,ananya.nair,Samsung_SD_Card_PGRQJ7WV,SD_Card,Samsung,163529294,1,data,192.168.10.49,write,success,12,1,0,normal
2025-06-10 12:32:09,priya.patel,SanDisk_USB_SSD_JK8XUCVF,USB_SSD,SanDisk,886533493,27,data,192.168.5.56,write,success,12,1,0,normal
2025-06-10 12:38:12,kavya.reddy,Lexar_USB_SSD_KD1A4WF1,USB_SSD,Lexar,216832008,3,images,192.168.6.12,write,success,12,1,0,normal
2025-06-10 12:47:54,vikram.joshi,Seagate_External_HDD_N8EQYGQU,External_HDD,Seagate,814642973,20,documents,192.168.6.33,write,success,12,1,0,normal
2025-06-10 12:51:14,priya.patel,SanDisk_USB_SSD_JK8XUCVF,USB_SSD,SanDisk,737762943,3,mixed,192.168.9.31,write,success,12,1,0,normal
2025-06-10 12:52:06,ananya.nair,PNY_USB_SSD_ORGC3YHN,USB_SSD,PNY,885535339,20,data,192.168.8.157,write,success,12,1,0,normal
2025-06-10 12:57:10,vikram.joshi,Western_Digital_Portable_Drive_ILNONRND,Portable_Drive,Western_Digital,2799450421,38,backup,192.168.2.25,read,success,12,1,0,normal
2025-06-10 13:00:30,sneha.agarwal,Western_Digital_Portable_Drive_7WQHZSUI,Portable_Drive,Western_Digital,390880528,4,software,192.168.1.33,write,success,13,1,0,normal
2025-06-10 13:09:57,vikram.joshi,Western_Digital_External_HDD_G1LLSFXU,External_HDD,Western_Digital,1226428849,43,images,192.168.8.87,write,success,13,1,0,normal
2025-06-10 13:13:21,vikram.joshi,SanDisk_SD_Card_DXP1DHEV,SD_Card,SanDisk,137713690,2,backup,192.168.9.125,write,success,13,1,0,normal
2025-06-10 13:41:00,rohit.gupta,Samsung_USB_SSD_Y2J3N1ZR,USB_SSD,Samsung,575693344,17,images,192.168.1.136,write,failure,13,1,0,normal
2025-06-10 13:54:19,rohit.gupta,Kingston_USB_Flash_Drive_0SL8MG6T,USB_Flash_Drive,Kingston,18102393,1,backup,192.168.5.196,write,success,13,1,0,normal
2025-06-10 14:13:50,kavya.reddy,Western_Digital_Portable_Drive_CGSLXJNW,Portable_Drive,Western_Digital,3152723523,32,videos,192.168.10.81,write,success,14,1,0,normal
2025-06-10 14:18:57,amit.kumar,Western_Digital_SD_Card_PHR3PEBJ,SD_Card,Western_Digital,64277543,1,backup,192.168.4.120,write,success,14,1,0,normal
2025-06-10 14:19:24,vikram.joshi,Western_Digital_USB_Flash_Drive_H7VOSY82,USB_Flash_Drive,Western_Digital,16098465,1,documents,192.168.6.18,write,success,14,1,0,normal
2025-06-10 14:28:28,rajesh.sharma,Samsung_External_HDD_SHUACRKL,External_HDD,Samsung,355986620,13,backup,192.168.9.18,write,success,14,1,0,normal
2025-06-10 14:31:55,ananya.nair,Lexar_Portable_Drive_L696DIFB,Portable_Drive,Lexar,2778301190,67,data,192.168.4.182,write,success,14,1,0,normal
2025-06-10 14:34:02,rajesh.sharma,SanDisk_USB_Flash_Drive_2R1V058A,USB_Flash_Drive,SanDisk,64609859,1,videos,192.168.1.191,write,success,14,1,0,normal
