timestamp,user,device_id,device_type,manufacturer,bytes_written,session_duration,file_types,src_ip,action,result,hour,day_of_week,is_anomaly,anomaly_type
2025-06-06 06:54:48,vikram.joshi,Lexar_SD_Card_ABM0CV7T,SD_Card,Lexar,197560065,1,software,192.168.8.90,write,success,6,4,0,normal
2025-06-06 07:07:07,ravi.mehta,Seagate_USB_SSD_NLCJJG7Y,USB_SSD,Seagate,685588373,10,software,192.168.2.118,read,success,7,4,0,normal
2025-06-06 07:13:21,sneha.agarwal,Samsung_USB_Flash_Drive_80N8PCJQ,USB_Flash_Drive,Samsung,38351652,1,data,192.168.1.119,write,success,7,4,0,normal
2025-06-06 07:14:10,arjun.singh,Kingston_USB_Flash_Drive_O39IJC8Y,USB_Flash_Drive,Kingston,79459040,1,documents,192.168.1.45,write,success,7,4,0,normal
2025-06-06 07:14:38,priya.patel,Western_Digital_External_HDD_RQO91NKF,External_HDD,Western_Digital,1678743880,43,backup,192.168.9.156,write,success,7,4,0,normal
2025-06-06 07:21:12,rohit.gupta,Western_Digital_USB_SSD_FPN8KV1Z,USB_SSD,Western_Digital,399326313,3,data,192.168.4.130,write,success,7,4,0,normal
2025-06-06 07:41:30,rajesh.sharma,Samsung_USB_Flash_Drive_X5U8SLKV,USB_Flash_Drive,Samsung,28005729,1,data,192.168.5.115,read,success,7,4,0,normal
2025-06-06 08:10:59,rohit.gupta,PNY_USB_SSD_JEAM7GHJ,USB_SSD,PNY,888188194,8,backup,192.168.10.84,write,success,8,4,0,normal
2025-06-06 08:19:11,rajesh.sharma,Lexar_USB_SSD_MU7QG8LS,USB_SSD,Lexar,240552005,7,backup,192.168.9.182,write,success,8,4,0,normal
2025-06-06 08:21:06,priya.patel,Western_Digital_SD_Card_4XIAWFIQ,SD_Card,Western_Digital,208181168,2,videos,192.168.10.156,write,success,8,4,0,normal
2025-06-06 08:29:14,priya.patel,Lexar_External_HDD_H2224NGI,External_HDD,Lexar,721260233,10,videos,192.168.5.175,write,success,8,4,0,normal
2025-06-06 08:40:52,vikram.joshi,SanDisk_Portable_Drive_S19K3RAA,Portable_Drive,SanDisk,544501788,15,videos,192.168.9.135,write,success,8,4,0,normal
2025-06-06 08:48:48,ravi.mehta,PNY_SD_Card_ZCE3HK4H,SD_Card,PNY,128528310,1,mixed,192.168.2.196,write,failure,8,4,0,normal
2025-06-06 08:57:49,arjun.singh,SanDisk_Portable_Drive_4ISHAEEQ,Portable_Drive,SanDisk,2197548436,21,mixed,192.168.7.89,write,success,8,4,0,normal
2025-06-06 08:57:54,ananya.nair,Samsung_Portable_Drive_HSZ109HF,Portable_Drive,Samsung,2441285182,69,images,192.168.7.190,write,success,8,4,0,normal
2025-06-06 09:02:47,kavya.reddy,SanDisk_Portable_Drive_M2JDABUT,Portable_Drive,SanDisk,1793880688,28,mixed,192.168.1.111,write,success,9,4,0,normal
2025-06-06 09:07:02,amit.kumar,Samsung_Portable_Drive_BQ1S1PLR,Portable_Drive,Samsung,1476490666,44,backup,192.168.6.71,write,success,9,4,0,normal
2025-06-06 09:25:44,arjun.singh,Kingston_Portable_Drive_ZOJBZKUZ,Portable_Drive,Kingston,1767431511,60,images,192.168.2.31,read,success,9,4,0,normal
2025-06-06 09:27:00,arjun.singh,Samsung_USB_Flash_Drive_UW9YGF0F,USB_Flash_Drive,Samsung,12323777,1,backup,192.168.2.71,write,success,9,4,0,normal
2025-06-06 09:28:22,ananya.nair,PNY_External_HDD_FKLN1JMZ,External_HDD,PNY,857475833,31,videos,192.168.8.200,read,success,9,4,0,normal
2025-06-06 09:44:52,kavya.reddy,Western_Digital_USB_SSD_DQ6E85IV,USB_SSD,Western_Digital,806937503,5,mixed,192.168.4.70,write,success,9,4,0,normal
2025-06-06 09:45:41,kavya.reddy,Kingston_External_HDD_CPOB63AY,External_HDD,Kingston,2280906371,80,mixed,192.168.7.32,write,success,9,4,1,moderate
2025-06-06 09:52:59,ananya.nair,PNY_USB_SSD_92XEJERF,USB_SSD,PNY,856388688,4,images,192.168.9.47,read,failure,9,4,0,normal
2025-06-06 10:07:24,arjun.singh,Seagate_Portable_Drive_CQLEM29D,Portable_Drive,Seagate,854458028,7,backup,192.168.9.98,read,success,10,4,0,normal
2025-06-06 10:11:53,sneha.agarwal,Lexar_Portable_Drive_91HZ26J8,Portable_Drive,Lexar,1411956736,21,images,192.168.7.98,write,success,10,4,0,normal
2025-06-06 10:15:44,amit.kumar,Lexar_External_HDD_VJS5VIIC,External_HDD,Lexar,1850031334,52,backup,192.168.6.87,write,success,10,4,0,normal
2025-06-06 10:18:48,ravi.mehta,Samsung_SD_Card_KHQB9EAD,SD_Card,Samsung,8374285,1,mixed,192.168.7.191,read,success,10,4,0,normal
2025-06-06 10:19:41,amit.kumar,Kingston_Portable_Drive_CF01VVCS,Portable_Drive,Kingston,2983492931,112,software,192.168.8.190,write,success,10,4,0,normal
2025-06-06 10:43:53,sneha.agarwal,SanDisk_USB_Flash_Drive_CJZA4FRI,USB_Flash_Drive,SanDisk,27439062,1,images,192.168.7.133,write,success,10,4,0,normal
2025-06-06 10:50:35,amit.kumar,Samsung_SD_Card_7KYRA0BK,SD_Card,Samsung,106515402,2,documents,192.168.3.32,read,success,10,4,0,normal
2025-06-06 10:54:34,vikram.joshi,Lexar_USB_SSD_SQOL8R87,USB_SSD,Lexar,609903382,22,mixed,192.168.9.195,read,success,10,4,0,normal
2025-06-06 10:59:08,amit.kumar,Western_Digital_Portable_Drive_0CC55C8L,Portable_Drive,Western_Digital,3213829592,20,mixed,192.168.3.151,write,success,10,4,0,normal
2025-06-06 11:07:47,priya.patel,Western_Digital_USB_Flash_Drive_FDGSWKWR,USB_Flash_Drive,Western_Digital,2723699,1,mixed,192.168.2.193,read,failure,11,4,0,normal
2025-06-06 11:11:55,amit.kumar,Western_Digital_USB_SSD_8W7S68PC,USB_SSD,Western_Digital,665736283,11,images,192.168.4.110,write,success,11,4,0,normal
2025-06-06 11:13:41,arjun.singh,SanDisk_USB_Flash_Drive_9C1ZMHFH,USB_Flash_Drive,SanDisk,4135460,1,images,192.168.7.71,write,success,11,4,0,normal
2025-06-06 11:30:06,rohit.gupta,PNY_USB_SSD_G8JR5ERB,USB_SSD,PNY,68816327,2,images,192.168.6.69,write,success,11,4,0,normal
2025-06-06 11:34:10,arjun.singh,Western_Digital_SD_Card_PFBA5EA1,SD_Card,Western_Digital,109539923,1,videos,192.168.7.28,write,success,11,4,0,normal
2025-06-06 12:01:26,kavya.reddy,Western_Digital_USB_SSD_GIUU2ZCK,USB_SSD,Western_Digital,372862364,11,mixed,192.168.4.27,write,success,12,4,0,normal
2025-06-06 12:01:28,ravi.mehta,Western_Digital_SD_Card_CXVCCYBF,SD_Card,Western_Digital,146198044,3,backup,192.168.9.123,write,success,12,4,0,normal
2025-06-06 12:04:57,vikram.joshi,Western_Digital_Portable_Drive_T95D0IOJ,Portable_Drive,Western_Digital,2210842446,12,documents,192.168.1.82,write,success,12,4,0,normal
2025-06-06 12:05:16,ravi.mehta,Kingston_External_HDD_J0RXRW7S,External_HDD,Kingston,628490976,7,backup,192.168.1.75,write,success,12,4,0,normal
2025-06-06 12:17:12,sneha.agarwal,Lexar_External_HDD_NXRMILDO,External_HDD,Lexar,1296721823,25,images,192.168.7.152,write,success,12,4,0,normal
2025-06-06 12:19:39,arjun.singh,Samsung_Portable_Drive_GD42CEYK,Portable_Drive,Samsung,2279348517,66,software,192.168.1.125,write,success,12,4,0,normal
2025-06-06 12:26:06,rajesh.sharma,Samsung_SD_Card_CD6JSW0H,SD_Card,Samsung,74708085,1,software,192.168.6.196,write,success,12,4,0,normal
2025-06-06 12:27:41,kavya.reddy,Samsung_SD_Card_KC2ST74A,SD_Card,Samsung,188355435,1,videos,192.168.9.183,write,success,12,4,0,normal
2025-06-06 12:41:39,kavya.reddy,Lexar_Portable_Drive_VX120EUE,Portable_Drive,Lexar,1444128540,7,backup,192.168.6.129,write,success,12,4,0,normal
2025-06-06 12:43:06,rajesh.sharma,Kingston_USB_Flash_Drive_99TXPHFP,USB_Flash_Drive,Kingston,9717105,1,images,192.168.5.146,write,success,12,4,0,normal
2025-06-06 12:48:47,vikram.joshi,PNY_Portable_Drive_TIY3Q329,Portable_Drive,PNY,2505863160,73,backup,192.168.9.109,write,success,12,4,0,normal
2025-06-06 12:52:49,kavya.reddy,PNY_USB_SSD_GSNR918Y,USB_SSD,PNY,939305083,10,mixed,192.168.2.75,write,failure,12,4,0,normal
2025-06-06 12:55:55,kavya.reddy,SanDisk_USB_SSD_5AEI7UAN,USB_SSD,SanDisk,594363575,5,software,192.168.5.184,write,success,12,4,0,normal
2025-06-06 12:56:00,rajesh.sharma,Samsung_USB_SSD_VTS6JQSZ,USB_SSD,Samsung,1037099878,34,backup,192.168.4.91,write,success,12,4,0,normal
2025-06-06 12:57:23,priya.patel,SanDisk_Portable_Drive_8Y20U34B,Portable_Drive,SanDisk,1339395686,29,backup,192.168.5.94,write,success,12,4,0,normal
2025-06-06 13:02:52,arjun.singh,Kingston_USB_Flash_Drive_3ASHFSCU,USB_Flash_Drive,Kingston,45200307,1,backup,192.168.1.21,read,success,13,4,0,normal
2025-06-06 13:05:47,rajesh.sharma,PNY_USB_SSD_T8MNI1W9,USB_SSD,PNY,1047307616,21,mixed,192.168.7.11,read,success,13,4,0,normal
2025-06-06 13:06:33,arjun.singh,Seagate_External_HDD_95MFMYR7,External_HDD,Seagate,694921555,10,images,192.168.10.174,write,success,13,4,0,normal
2025-06-06 13:07:07,sneha.agarwal,Seagate_External_HDD_J2AVA0FW,External_HDD,Seagate,615166214,20,documents,192.168.8.62,write,success,13,4,0,normal
2025-06-06 13:07:26,rohit.gupta,Samsung_USB_SSD_AH0VAVWV,USB_SSD,Samsung,983579830,18,software,192.168.4.191,read,success,13,4,0,normal
2025-06-06 13:07:34,sneha.agarwal,SanDisk_Portable_Drive_9EBTYU78,Portable_Drive,SanDisk,436888579,10,backup,192.168.9.129,write,success,13,4,0,normal
2025-06-06 13:15:59,ravi.mehta,Lexar_Portable_Drive_E3W6ECN8,Portable_Drive,Lexar,3065844198,35,software,192.168.4.73,write,success,13,4,0,normal
2025-06-06 13:29:54,ananya.nair,Western_Digital_USB_Flash_Drive_QBFHZ75D,USB_Flash_Drive,Western_Digital,96672354,2,data,192.168.2.21,write,success,13,4,0,normal
2025-06-06 13:35:43,ravi.mehta,Lexar_USB_SSD_NUM7SJI1,USB_SSD,Lexar,210331404,4,software,192.168.8.127,write,success,13,4,0,normal
2025-06-06 13:39:23,rajesh.sharma,Kingston_USB_Flash_Drive_YRUDK4XP,USB_Flash_Drive,Kingston,87221994,1,mixed,192.168.8.37,write,success,13,4,0,normal
2025-06-06 13:43:32,kavya.reddy,SanDisk_SD_Card_3QA0IC8T,SD_Card,SanDisk,181228,1,backup,192.168.9.65,write,success,13,4,1,frequent_small
2025-06-06 13:48:51,amit.kumar,Samsung_USB_SSD_RQU7PYAN,USB_SSD,Samsung,509239943,6,data,192.168.9.33,write,success,13,4,0,normal
2025-06-06 13:53:16,rohit.gupta,PNY_USB_Flash_Drive_TRTCF9UF,USB_Flash_Drive,PNY,26826292,1,software,192.168.6.37,write,success,13,4,0,normal
2025-06-06 13:54:57,ananya.nair,Kingston_USB_Flash_Drive_EV6VVNCU,USB_Flash_Drive,Kingston,46011308,1,documents,192.168.10.177,write,success,13,4,0,normal
2025-06-06 13:59:10,arjun.singh,Samsung_USB_SSD_1U04OD9Z,USB_SSD,Samsung,183810768,3,documents,192.168.7.200,write,success,13,4,0,normal
2025-06-06 14:17:00,priya.patel,Samsung_USB_SSD_6ZI3W8W3,USB_SSD,Samsung,205073085,3,videos,192.168.1.85,write,success,14,4,0,normal
2025-06-06 14:23:00,sneha.agarwal,Western_Digital_USB_Flash_Drive_1ROTKNOE,USB_Flash_Drive,Western_Digital,47591721,1,backup,192.168.2.138,write,success,14,4,0,normal
2025-06-06 14:26:28,priya.patel,Western_Digital_External_HDD_ZJ4ER7WB,External_HDD,Western_Digital,570327222,21,data,192.168.6.137,write,success,14,4,0,normal
2025-06-06 14:34:44,rohit.gupta,SanDisk_External_HDD_ZZ4GJVVC,External_HDD,SanDisk,761835671,15,images,192.168.4.167,write,success,14,4,0,normal
2025-06-06 14:42:37,arjun.singh,SanDisk_Portable_Drive_4ISHAEEQ,Portable_Drive,SanDisk,1761745886,45,data,192.168.1.41,write,failure,14,4,0,normal
2025-06-06 14:47:00,kavya.reddy,Lexar_External_HDD_NNG7U6EK,External_HDD,Lexar,174312803,1,mixed,192.168.6.18,write,success,14,4,0,normal
2025-06-06 14:50:24,kavya.reddy,Lexar_Portable_Drive_K7PSUTFT,Portable_Drive,Lexar,3044223217,70,data,192.168.10.145,read,success,14,4,0,normal
2025-06-06 14:58:55,sneha.agarwal,Western_Digital_USB_Flash_Drive_X3VR72S6,USB_Flash_Drive,Western_Digital,575125403,18,images,192.168.6.95,read,success,14,4,1,high_volume
2025-06-06 15:02:09,vikram.joshi,Western_Digital_External_HDD_5UVAF7QF,External_HDD,Western_Digital,1980580325,18,software,192.168.3.70,write,success,15,4,0,normal
2025-06-06 15:03:24,kavya.reddy,Seagate_Portable_Drive_ADRJPU20,Portable_Drive,Seagate,3159797856,27,documents,192.168.7.87,write,success,15,4,0,normal
2025-06-06 15:04:00,amit.kumar,SanDisk_Portable_Drive_BEX4QLY6,Portable_Drive,SanDisk,346548815,11,backup,192.168.9.105,write,success,15,4,0,normal
2025-06-06 15:16:47,amit.kumar,Seagate_External_HDD_U8DX1L4H,External_HDD,Seagate,1105611736,24,images,192.168.5.168,write,success,15,4,0,normal
2025-06-06 15:18:26,ananya.nair,Western_Digital_Portable_Drive_WEC8OUKB,Portable_Drive,Western_Digital,1800667579,43,mixed,192.168.6.87,write,success,15,4,0,normal
2025-06-06 15:29:58,kavya.reddy,Western_Digital_SD_Card_LB8H8LUU,SD_Card,Western_Digital,44808069,1,images,192.168.8.181,write,success,15,4,0,normal
2025-06-06 15:31:33,ananya.nair,SanDisk_Portable_Drive_KEAQ97CY,Portable_Drive,SanDisk,1779469471,53,software,192.168.10.152,write,success,15,4,0,normal
2025-06-06 15:35:47,sneha.agarwal,SanDisk_USB_Flash_Drive_3MM29OC8,USB_Flash_Drive,SanDisk,81719788,2,software,192.168.6.31,write,failure,15,4,0,normal
2025-06-06 15:44:26,sneha.agarwal,SanDisk_SD_Card_C1AWKRNX,SD_Card,SanDisk,191914792,7,mixed,192.168.6.195,write,success,15,4,0,normal
2025-06-06 15:44:49,amit.kumar,Western_Digital_SD_Card_5DCTMJAI,SD_Card,Western_Digital,23619609,1,software,192.168.9.116,write,success,15,4,0,normal
2025-06-06 15:44:54,amit.kumar,Seagate_External_HDD_GX7OYHBM,External_HDD,Seagate,1701582586,32,documents,192.168.4.125,write,success,15,4,0,normal
2025-06-06 15:45:14,priya.patel,SanDisk_USB_Flash_Drive_HM8GJNV5,USB_Flash_Drive,SanDisk,14367095,1,software,192.168.8.70,write,success,15,4,0,normal
2025-06-06 15:47:42,ravi.mehta,SanDisk_SD_Card_FT3NJ90U,SD_Card,SanDisk,48656344,1,data,192.168.5.111,read,success,15,4,0,normal
2025-06-06 15:50:30,priya.patel,Western_Digital_External_HDD_RZKRSXNF,External_HDD,Western_Digital,306239946,11,data,192.168.3.75,write,success,15,4,0,normal
2025-06-06 15:57:41,ravi.mehta,PNY_USB_Flash_Drive_8H4FACD0,USB_Flash_Drive,PNY,17619680,1,mixed,192.168.10.152,write,success,15,4,0,normal
2025-06-06 15:59:12,rajesh.sharma,SanDisk_USB_SSD_G6JVDC4S,USB_SSD,SanDisk,136422447,5,backup,192.168.3.79,read,success,15,4,0,normal
2025-06-06 16:00:21,rajesh.sharma,Samsung_Portable_Drive_BA3OFDWB,Portable_Drive,Samsung,2788063952,17,documents,192.168.1.64,write,success,16,4,0,normal
2025-06-06 16:04:49,arjun.singh,SanDisk_USB_Flash_Drive_2CXZKFRL,USB_Flash_Drive,SanDisk,59818404,1,data,192.168.3.156,read,success,16,4,0,normal
2025-06-06 16:07:05,kavya.reddy,PNY_USB_Flash_Drive_CBOG4PGS,USB_Flash_Drive,PNY,30344433,1,software,192.168.7.91,write,success,16,4,0,normal
2025-06-06 16:10:42,ananya.nair,SanDisk_SD_Card_2IE9I6UZ,SD_Card,SanDisk,183921334,2,mixed,192.168.5.54,write,success,16,4,0,normal
2025-06-06 16:11:02,rohit.gupta,Samsung_USB_SSD_IX8I734O,USB_SSD,Samsung,393136172,11,backup,192.168.10.19,write,success,16,4,0,normal
2025-06-06 16:15:36,kavya.reddy,PNY_USB_Flash_Drive_ISOWFA2F,USB_Flash_Drive,PNY,26256354,1,videos,192.168.10.34,write,failure,16,4,0,normal
2025-06-06 16:20:09,priya.patel,Seagate_SD_Card_5F1U74DR,SD_Card,Seagate,22752011,1,data,192.168.6.47,write,success,16,4,0,normal
2025-06-06 16:22:59,arjun.singh,Kingston_Portable_Drive_ZOJBZKUZ,Portable_Drive,Kingston,211335935,8,documents,192.168.9.192,write,success,16,4,0,normal
2025-06-06 16:25:49,rohit.gupta,Kingston_Portable_Drive_ZVTNX4W4,Portable_Drive,Kingston,354503234,7,software,192.168.9.156,write,success,16,4,0,normal
2025-06-06 16:26:04,kavya.reddy,Seagate_SD_Card_NG8SA55Y,SD_Card,Seagate,10511445,1,software,192.168.7.115,write,success,16,4,0,normal
2025-06-06 16:28:37,sneha.agarwal,Western_Digital_USB_Flash_Drive_OJPHBBSY,USB_Flash_Drive,Western_Digital,101366983,3,data,192.168.3.170,write,success,16,4,0,normal
2025-06-06 16:40:35,rohit.gupta,PNY_USB_SSD_REJHPA8J,USB_SSD,PNY,865546619,8,backup,192.168.7.38,write,success,16,4,0,normal
2025-06-06 16:43:35,vikram.joshi,Samsung_USB_SSD_UH82XEC4,USB_SSD,Samsung,636035085,7,mixed,192.168.8.33,write,success,16,4,0,normal
2025-06-06 16:48:34,priya.patel,Samsung_Portable_Drive_8ZDQS4VJ,Portable_Drive,Samsung,1254737570,40,data,192.168.2.62,write,success,16,4,0,normal
2025-06-06 16:49:36,kavya.reddy,Kingston_USB_Flash_Drive_VL2H1JSQ,USB_Flash_Drive,Kingston,96477707,2,images,192.168.10.194,read,success,16,4,0,normal
2025-06-06 17:05:44,sneha.agarwal,Kingston_SD_Card_BX60ZHNX,SD_Card,Kingston,39273404,1,documents,192.168.8.53,write,success,17,4,0,normal
2025-06-06 17:10:28,sneha.agarwal,PNY_USB_SSD_36SVAGFK,USB_SSD,PNY,890710402,21,data,192.168.10.98,read,success,17,4,0,normal
2025-06-06 17:17:17,amit.kumar,SanDisk_USB_SSD_DW0AR40X,USB_SSD,SanDisk,435947411,2,mixed,192.168.3.68,write,success,17,4,0,normal
2025-06-06 17:19:14,vikram.joshi,PNY_USB_SSD_C2WDE94U,USB_SSD,PNY,550031608,3,software,192.168.6.196,write,success,17,4,0,normal
2025-06-06 17:30:09,ravi.mehta,PNY_Portable_Drive_DGX1OJZH,Portable_Drive,PNY,790915291,20,images,192.168.8.124,write,success,17,4,0,normal
2025-06-06 17:38:24,priya.patel,Seagate_External_HDD_9ZHIEYDG,External_HDD,Seagate,420605343,9,data,192.168.6.150,write,success,17,4,0,normal
2025-06-06 17:40:47,amit.kumar,Kingston_SD_Card_KQQ7F8NW,SD_Card,Kingston,160817840,1,mixed,192.168.4.196,write,success,17,4,0,normal
2025-06-06 17:44:40,ananya.nair,Samsung_USB_Flash_Drive_BV2P13VD,USB_Flash_Drive,Samsung,37615583,1,backup,192.168.7.29,read,success,17,4,0,normal
2025-06-06 17:45:14,ananya.nair,SanDisk_External_HDD_6XBDNMOO,External_HDD,SanDisk,354202660,4,videos,192.168.2.97,read,success,17,4,0,normal
2025-06-06 17:47:30,rohit.gupta,PNY_Portable_Drive_JYAEA7W9,Portable_Drive,PNY,1285544335,41,backup,192.168.9.132,read,success,17,4,0,normal
2025-06-06 18:05:31,rohit.gupta,Lexar_Portable_Drive_0WXHWB5J,Portable_Drive,Lexar,6088913509,185,backup,192.168.3.28,write,failure,18,4,1,moderate
2025-06-06 18:55:23,vikram.joshi,Western_Digital_SD_Card_QWGWZ2IO,SD_Card,Western_Digital,49452821,1,data,192.168.5.113,write,success,18,4,0,normal
2025-06-06 18:59:10,ananya.nair,SanDisk_USB_Flash_Drive_N53GFDWN,USB_Flash_Drive,SanDisk,27827250,1,images,192.168.3.39,read,success,18,4,0,normal
2025-06-06 19:02:28,sneha.agarwal,Samsung_External_HDD_ND3N9K0X,External_HDD,Samsung,1726509123,27,software,192.168.8.55,read,success,19,4,0,normal
2025-06-06 19:17:30,rajesh.sharma,Western_Digital_USB_SSD_4GDIWXF2,USB_SSD,Western_Digital,1002942965,33,backup,192.168.2.20,read,success,19,4,0,normal
2025-06-06 20:02:41,arjun.singh,Lexar_Portable_Drive_PYMXO16P,Portable_Drive,Lexar,1482774055,13,documents,192.168.3.123,read,success,20,4,0,normal
2025-06-06 20:14:22,amit.kumar,SanDisk_USB_Flash_Drive_2ER0RLZK,USB_Flash_Drive,SanDisk,76297180,1,data,192.168.9.60,write,success,20,4,0,normal
2025-06-06 20:25:29,amit.kumar,Seagate_External_HDD_DQX63W1A,External_HDD,Seagate,1894687419,25,mixed,192.168.8.52,write,success,20,4,0,normal
2025-06-06 20:32:13,ananya.nair,PNY_USB_SSD_UU5FG12H,USB_SSD,PNY,519786786,7,images,192.168.8.71,write,success,20,4,0,normal
2025-06-06 20:49:33,ravi.mehta,Kingston_USB_Flash_Drive_G5N9WUVZ,USB_Flash_Drive,Kingston,866583,1,videos,192.168.10.19,write,success,20,4,1,frequent_small
2025-06-06 20:51:30,amit.kumar,Seagate_SD_Card_ZRD6UBBL,SD_Card,Seagate,198225537,2,images,192.168.3.22,write,success,20,4,0,normal
2025-06-06 20:56:16,amit.kumar,Seagate_USB_SSD_MN67NW7V,USB_SSD,Seagate,740725302,25,mixed,192.168.2.121,write,success,20,4,0,normal
2025-06-06 20:59:30,vikram.joshi,Kingston_USB_Flash_Drive_ZMEX159R,USB_Flash_Drive,Kingston,77469645,1,backup,192.168.5.74,read,success,20,4,0,normal
2025-06-06 21:10:31,kavya.reddy,SanDisk_USB_SSD_LL05PVUJ,USB_SSD,SanDisk,943503339,5,videos,192.168.3.39,read,success,21,4,0,normal
2025-06-06 21:15:52,kavya.reddy,Lexar_SD_Card_YE7M4OJ0,SD_Card,Lexar,1522932493,56,software,192.168.9.161,write,success,21,4,1,high_volume
2025-06-06 21:26:11,kavya.reddy,SanDisk_USB_SSD_MBXR5JTU,USB_SSD,SanDisk,375598969,14,software,192.168.2.191,read,success,21,4,0,normal
2025-06-06 21:38:51,kavya.reddy,Seagate_USB_SSD_X5DNI5U0,USB_SSD,Seagate,1751264239,49,images,192.168.6.38,write,success,21,4,1,moderate
2025-06-06 22:16:20,ravi.mehta,Samsung_USB_Flash_Drive_DYSODWVW,USB_Flash_Drive,Samsung,73910442,1,software,192.168.4.125,write,success,22,4,0,normal
2025-06-06 22:21:01,amit.kumar,Kingston_USB_Flash_Drive_8XKCQFVB,USB_Flash_Drive,Kingston,60950296,1,data,192.168.1.49,write,success,22,4,0,normal
2025-06-06 22:23:19,kavya.reddy,Lexar_Portable_Drive_TQCI2ZO6,Portable_Drive,Lexar,2973328652,21,backup,192.168.6.134,write,success,22,4,0,normal
2025-06-06 22:31:36,rajesh.sharma,Seagate_USB_Flash_Drive_WEGDVI1H,USB_Flash_Drive,Seagate,42964513,1,backup,192.168.10.146,write,success,22,4,0,normal
2025-06-06 23:03:09,rohit.gupta,SanDisk_SD_Card_IFS0KDRK,SD_Card,SanDisk,74223164,1,data,192.168.1.140,write,success,23,4,0,normal
2025-06-06 23:11:01,arjun.singh,PNY_USB_SSD_IYKEM92R,USB_SSD,PNY,606879495,10,mixed,192.168.5.92,write,success,23,4,0,normal
2025-06-06 23:19:02,kavya.reddy,PNY_SD_Card_1ZCQEUGM,SD_Card,PNY,151473154,3,videos,192.168.1.72,write,success,23,4,0,normal
2025-06-06 23:20:08,priya.patel,Samsung_SD_Card_A4BWELE3,SD_Card,Samsung,48450231,1,documents,192.168.6.190,write,success,23,4,0,normal
2025-06-06 23:24:09,sneha.agarwal,Samsung_USB_Flash_Drive_N56U1CMW,USB_Flash_Drive,Samsung,4316157,1,software,192.168.10.98,write,success,23,4,0,normal
2025-06-06 23:59:36,rohit.gupta,Kingston_External_HDD_59CFK2NT,External_HDD,Kingston,562540724,12,mixed,192.168.5.127,write,success,23,4,0,normal
2025-06-07 00:02:15,rajesh.sharma,Kingston_USB_SSD_8QLM9I4R,USB_SSD,Kingston,617027619,6,data,192.168.2.67,write,success,0,5,0,normal
