timestamp,user,device_id,device_type,manufacturer,bytes_written,session_duration,file_types,src_ip,action,result,hour,day_of_week,is_anomaly,anomaly_type
2025-06-10 08:59:24,sneha.agarwal,Seagate_USB_Flash_Drive_STOQ3ZIS,USB_Flash_Drive,Seagate,7282552,1,images,192.168.9.52,write,success,8,1,0,normal
2025-06-10 09:01:00,priya.patel,Western_Digital_USB_Flash_Drive_Y4Y0L35A,USB_Flash_Drive,Western_Digital,9643255,1,backup,192.168.5.44,write,success,9,1,0,normal
2025-06-10 09:09:07,rohit.gupta,Seagate_Portable_Drive_Y649SS42,Portable_Drive,Seagate,789983155,29,videos,192.168.4.113,write,success,9,1,0,normal
2025-06-10 09:11:54,rajesh.sharma,Kingston_External_HDD_V3XXHQNQ,External_HDD,Kingston,1206462781,15,videos,192.168.8.132,write,success,9,1,0,normal
2025-06-10 09:14:21,rohit.gupta,Kingston_USB_SSD_1OIEP5BL,USB_SSD,Kingston,280451088,4,videos,192.168.7.54,read,success,9,1,0,normal
2025-06-10 09:20:34,arjun.singh,Kingston_USB_SSD_38L71856,USB_SSD,Kingston,825114416,21,videos,192.168.6.51,write,success,9,1,0,normal
2025-06-10 09:32:02,rajesh.sharma,Seagate_USB_SSD_FPXKZGX1,USB_SSD,Seagate,2588310906,17,data,192.168.4.73,write,success,9,1,1,high_volume
2025-06-10 09:36:08,sneha.agarwal,Samsung_USB_Flash_Drive_VA11OSO7,USB_Flash_Drive,Samsung,21745643,1,data,192.168.10.173,read,success,9,1,0,normal
2025-06-10 09:40:19,rohit.gupta,Kingston_External_HDD_Z291MSFL,External_HDD,Kingston,1241194463,11,documents,192.168.10.52,read,success,9,1,0,normal
2025-06-10 09:40:53,rajesh.sharma,SanDisk_Portable_Drive_98NTBXXX,Portable_Drive,SanDisk,1777013232,43,software,192.168.4.49,write,success,9,1,0,normal
2025-06-10 09:43:48,rohit.gupta,Lexar_USB_Flash_Drive_4D96BH6N,USB_Flash_Drive,Lexar,68137271,1,videos,192.168.5.192,write,success,9,1,0,normal
2025-06-10 09:46:54,rohit.gupta,Western_Digital_SD_Card_JETR6HF4,SD_Card,Western_Digital,205530853,5,software,192.168.2.178,write,success,9,1,0,normal
2025-06-10 09:52:25,arjun.singh,SanDisk_SD_Card_D2I70N4F,SD_Card,SanDisk,37615930,1,documents,192.168.1.55,write,success,9,1,0,normal
2025-06-10 10:05:30,ravi.mehta,Samsung_USB_Flash_Drive_24BCGPRN,USB_Flash_Drive,Samsung,32496416,1,mixed,192.168.4.98,write,success,10,1,0,normal
2025-06-10 10:08:43,ananya.nair,PNY_External_HDD_22QEZXSE,External_HDD,PNY,1746953511,56,software,192.168.4.75,write,success,10,1,0,normal
2025-06-10 10:15:06,ravi.mehta,Lexar_Portable_Drive_QVYFH4LR,Portable_Drive,Lexar,1319680151,10,images,192.168.4.39,write,success,10,1,0,normal
2025-06-10 10:17:16,rohit.gupta,PNY_External_HDD_93HYPOQZ,External_HDD,PNY,1771290098,38,videos,192.168.5.90,write,success,10,1,0,normal
2025-06-10 10:18:57,ravi.mehta,Samsung_SD_Card_536CQT2O,SD_Card,Samsung,169502876,6,images,192.168.6.157,read,success,10,1,0,normal
2025-06-10 10:22:29,ananya.nair,Western_Digital_Portable_Drive_GV5NOWBV,Portable_Drive,Western_Digital,1185993934,23,documents,192.168.8.46,write,success,10,1,0,normal
2025-06-10 10:24:20,sneha.agarwal,Seagate_External_HDD_FHKN9A1H,External_HDD,Seagate,2044471268,65,videos,192.168.10.187,write,success,10,1,0,normal
2025-06-10 10:32:00,sneha.agarwal,Seagate_Portable_Drive_B3SEN9M3,Portable_Drive,Seagate,2573262419,40,documents,192.168.1.113,write,success,10,1,0,normal
2025-06-10 10:37:43,vikram.joshi,Western_Digital_USB_SSD_F16AR3DY,USB_SSD,Western_Digital,96615759,1,images,192.168.2.90,write,success,10,1,0,normal
2025-06-10 10:39:20,rohit.gupta,PNY_USB_Flash_Drive_8ZRVAEQO,USB_Flash_Drive,PNY,71906618,1,videos,192.168.9.153,write,success,10,1,0,normal
2025-06-10 10:40:26,priya.patel,Samsung_Portable_Drive_CPULPHTG,Portable_Drive,Samsung,1237561198,33,mixed,192.168.5.86,write,success,10,1,0,normal
2025-06-10 10:49:35,rajesh.sharma,Lexar_SD_Card_NYCNBVRJ,SD_Card,Lexar,157977127,1,mixed,192.168.4.182,write,success,10,1,0,normal
2025-06-10 10:49:55,kavya.reddy,Samsung_Portable_Drive_8ZEHQDIG,Portable_Drive,Samsung,1804407360,25,mixed,192.168.5.178,write,success,10,1,0,normal
2025-06-10 10:51:10,rajesh.sharma,SanDisk_USB_Flash_Drive_D78YDIX3,USB_Flash_Drive,SanDisk,45503269,1,data,192.168.1.116,write,success,10,1,0,normal
2025-06-10 10:52:42,arjun.singh,Seagate_Portable_Drive_BAWEIUCZ,Portable_Drive,Seagate,1771519492,27,images,192.168.5.165,write,success,10,1,0,normal
2025-06-10 10:56:51,rajesh.sharma,Seagate_SD_Card_70EOJV3N,SD_Card,Seagate,177807779,1,mixed,192.168.4.177,read,success,10,1,0,normal
2025-06-10 10:57:04,ravi.mehta,Kingston_Portable_Drive_XZUPXYJS,Portable_Drive,Kingston,2230745315,26,documents,192.168.6.168,read,success,10,1,0,normal
2025-06-10 11:00:11,ananya.nair,Western_Digital_SD_Card_Q32YF6UY,SD_Card,Western_Digital,72113524,2,videos,192.168.2.164,write,success,11,1,0,normal
2025-06-10 11:01:47,priya.patel,SanDisk_USB_Flash_Drive_WHAN7KEY,USB_Flash_Drive,SanDisk,101325155,1,images,192.168.6.195,write,success,11,1,0,normal
2025-06-10 11:07:42,vikram.joshi,Kingston_Portable_Drive_F28WS6R3,Portable_Drive,Kingston,2577197473,20,backup,192.168.3.90,read,success,11,1,0,normal
2025-06-10 11:08:12,ravi.mehta,PNY_USB_SSD_W74UXJ61,USB_SSD,PNY,997890785,21,software,192.168.6.118,write,success,11,1,0,normal
2025-06-10 11:09:31,rajesh.sharma,Seagate_USB_SSD_2V4EWRZT,USB_SSD,Seagate,566550399,10,videos,192.168.6.53,write,success,11,1,0,normal
2025-06-10 11:19:55,ravi.mehta,Western_Digital_USB_SSD_AIB2WTTW,USB_SSD,Western_Digital,442341772,5,software,192.168.6.29,write,success,11,1,0,normal
2025-06-10 11:20:25,priya.patel,SanDisk_USB_SSD_RKBJBE25,USB_SSD,SanDisk,897561297,27,data,192.168.9.165,write,success,11,1,0,normal
2025-06-10 11:22:21,priya.patel,PNY_USB_Flash_Drive_IZZAJF4L,USB_Flash_Drive,PNY,48232494,1,documents,192.168.10.195,write,success,11,1,0,normal
2025-06-10 11:24:59,priya.patel,Western_Digital_SD_Card_NMNZK259,SD_Card,Western_Digital,66467042,2,documents,192.168.6.191,write,success,11,1,0,normal
2025-06-10 11:27:39,sneha.agarwal,Lexar_Portable_Drive_ABW14M23,Portable_Drive,Lexar,3125426065,55,mixed,192.168.8.50,read,success,11,1,0,normal
2025-06-10 11:27:44,rajesh.sharma,Kingston_USB_Flash_Drive_UOH597GH,USB_Flash_Drive,Kingston,101025171,3,mixed,192.168.7.124,read,success,11,1,0,normal
2025-06-10 11:35:58,kavya.reddy,PNY_External_HDD_74XBUFH0,External_HDD,PNY,1095571566,22,mixed,192.168.7.61,read,success,11,1,0,normal
2025-06-10 11:42:06,amit.kumar,Seagate_Portable_Drive_T7DRYBXO,Portable_Drive,Seagate,1606471771,46,images,192.168.8.46,write,success,11,1,0,normal
2025-06-10 11:43:45,rohit.gupta,Samsung_External_HDD_EE99GR7J,External_HDD,Samsung,1356636938,17,documents,192.168.8.108,write,success,11,1,0,normal
2025-06-10 11:50:58,ananya.nair,SanDisk_External_HDD_D2HN7EAF,External_HDD,SanDisk,972062963,28,mixed,192.168.1.47,write,success,11,1,0,normal
2025-06-10 11:52:24,sneha.agarwal,Seagate_USB_SSD_4K7NUZPN,USB_SSD,Seagate,588668606,18,documents,192.168.7.130,write,success,11,1,0,normal
2025-06-10 11:58:35,ananya.nair,Samsung_External_HDD_VVD2KBL1,External_HDD,Samsung,130095180,1,data,192.168.3.18,write,success,11,1,0,normal
2025-06-10 11:59:03,amit.kumar,Kingston_USB_SSD_G74Q4STU,USB_SSD,Kingston,780889329,25,software,192.168.10.84,write,success,11,1,0,normal
2025-06-10 12:03:09,rohit.gupta,Seagate_SD_Card_5A5V4SFT,SD_Card,Seagate,140756765,1,software,192.168.4.60,write,success,12,1,0,normal
2025-06-10 12:07:08,ananya.nair,Western_Digital_SD_Card_JNDLTW8M,SD_Card,Western_Digital,147881227,4,mixed,192.168.8.189,write,success,12,1,0,normal
2025-06-10 12:11:19,kavya.reddy,Samsung_USB_Flash_Drive_PBG82SBE,USB_Flash_Drive,Samsung,24210390,1,backup,192.168.7.52,read,success,12,1,0,normal
2025-06-10 12:12:45,sneha.agarwal,Lexar_Portable_Drive_AH83H0MB,Portable_Drive,Lexar,338240417,10,documents,192.168.3.142,write,success,12,1,0,normal
2025-06-10 12:13:33,kavya.reddy,Western_Digital_USB_Flash_Drive_DIYJICYV,USB_Flash_Drive,Western_Digital,463287646,13,mixed,192.168.8.173,write,success,12,1,1,high_volume
2025-06-10 12:18:16,sneha.agarwal,Kingston_External_HDD_LQ5SKOI0,External_HDD,Kingston,299905213,10,videos,192.168.9.34,write,success,12,1,0,normal
2025-06-10 12:19:37,arjun.singh,PNY_Portable_Drive_S9E1L7Z8,Portable_Drive,PNY,2890280474,15,images,192.168.8.168,read,success,12,1,0,normal
2025-06-10 12:20:34,ananya.nair,Western_Digital_USB_SSD_WHNAWSX5,USB_SSD,Western_Digital,253571017,4,videos,192.168.6.155,write,success,12,1,0,normal
2025-06-10 12:24:05,amit.kumar,Seagate_USB_Flash_Drive_KVSHAD92,USB_Flash_Drive,Seagate,40907671,1,backup,192.168.8.149,write,success,12,1,0,normal
2025-06-10 12:27:04,ananya.nair,Kingston_SD_Card_GF3PN1JN,SD_Card,Kingston,90538462,3,mixed,192.168.7.40,write,success,12,1,0,normal
2025-06-10 12:32:46,rohit.gupta,SanDisk_Portable_Drive_27OBFVRR,Portable_Drive,SanDisk,1928241827,51,software,192.168.5.136,write,success,12,1,0,normal
2025-06-10 12:36:40,priya.patel,Western_Digital_USB_Flash_Drive_ALDT9KMD,USB_Flash_Drive,Western_Digital,21041143,1,videos,192.168.6.186,write,success,12,1,0,normal
2025-06-10 12:41:13,arjun.singh,Kingston_Portable_Drive_UPCCOI7X,Portable_Drive,Kingston,2082435221,33,data,192.168.10.157,write,success,12,1,0,normal
2025-06-10 12:41:22,rohit.gupta,SanDisk_USB_Flash_Drive_JC0SZBOC,USB_Flash_Drive,SanDisk,68476508,2,images,192.168.6.79,write,success,12,1,0,normal
2025-06-10 12:55:04,sneha.agarwal,Kingston_Portable_Drive_9L0L0FLH,Portable_Drive,Kingston,2318208747,23,data,192.168.3.39,write,success,12,1,0,normal
2025-06-10 12:56:22,ananya.nair,Samsung_USB_Flash_Drive_4QP5PPQY,USB_Flash_Drive,Samsung,62876707,1,data,192.168.7.85,write,success,12,1,0,normal
2025-06-10 12:56:36,ananya.nair,SanDisk_USB_SSD_9Y5D2A9J,USB_SSD,SanDisk,948339437,13,data,192.168.7.45,read,success,12,1,0,normal
2025-06-10 13:13:24,amit.kumar,Lexar_USB_SSD_TTJ20EFS,USB_SSD,Lexar,628259194,4,backup,192.168.8.178,write,success,13,1,0,normal
2025-06-10 13:22:29,rohit.gupta,Lexar_SD_Card_FJWKGZWD,SD_Card,Lexar,163255190,1,software,192.168.5.190,write,success,13,1,0,normal
2025-06-10 13:32:31,sneha.agarwal,Lexar_External_HDD_9O6F2OGF,External_HDD,Lexar,1266024169,44,mixed,192.168.7.98,write,success,13,1,0,normal
2025-06-10 13:35:13,amit.kumar,Lexar_SD_Card_S4DCAPBE,SD_Card,Lexar,109701385,1,backup,192.168.2.36,write,success,13,1,0,normal
2025-06-10 13:39:03,ananya.nair,Lexar_SD_Card_7KICDB1W,SD_Card,Lexar,249974,1,data,192.168.2.52,write,success,13,1,1,frequent_small
2025-06-10 13:42:44,priya.patel,Kingston_External_HDD_CKOZ7SX1,External_HDD,Kingston,125648136,3,software,192.168.3.200,write,success,13,1,0,normal
2025-06-10 13:55:36,ananya.nair,Samsung_USB_SSD_RU4C0WPO,USB_SSD,Samsung,145873553,5,backup,192.168.9.127,write,success,13,1,0,normal
2025-06-10 13:57:24,ravi.mehta,PNY_USB_SSD_E4AUNSZY,USB_SSD,PNY,174359860,3,data,192.168.7.145,write,success,13,1,0,normal
2025-06-10 14:00:53,rohit.gupta,PNY_USB_Flash_Drive_UJYC3ZK8,USB_Flash_Drive,PNY,18959645,1,backup,192.168.6.70,read,success,14,1,0,normal
2025-06-10 14:01:30,rohit.gupta,Western_Digital_USB_SSD_0F2PHJA5,USB_SSD,Western_Digital,726455926,5,images,192.168.6.11,read,success,14,1,0,normal
2025-06-10 14:07:38,vikram.joshi,Seagate_USB_SSD_AUK51JB3,USB_SSD,Seagate,230119844,7,videos,192.168.3.148,write,success,14,1,0,normal
2025-06-10 14:16:21,sneha.agarwal,Lexar_Portable_Drive_J57014LL,Portable_Drive,Lexar,475796753,11,videos,192.168.7.184,write,success,14,1,0,normal
2025-06-10 14:17:56,sneha.agarwal,PNY_Portable_Drive_OU94K9FI,Portable_Drive,PNY,2444354340,84,backup,192.168.4.192,write,success,14,1,0,normal
2025-06-10 14:19:37,rohit.gupta,Lexar_USB_SSD_J3960VST,USB_SSD,Lexar,529608753,19,backup,192.168.3.185,write,success,14,1,0,normal
2025-06-10 14:24:34,ravi.mehta,Lexar_USB_SSD_KBX5WZPF,USB_SSD,Lexar,3383916089,28,backup,192.168.4.106,write,success,14,1,1,high_volume
2025-06-10 14:27:34,ravi.mehta,Western_Digital_External_HDD_IL3R130X,External_HDD,Western_Digital,870323350,24,documents,192.168.1.63,write,success,14,1,0,normal
2025-06-10 14:31:58,ananya.nair,SanDisk_External_HDD_D2HN7EAF,External_HDD,SanDisk,272767824,8,data,192.168.4.170,write,success,14,1,0,normal
2025-06-10 14:34:56,ananya.nair,Samsung_USB_Flash_Drive_4QP5PPQY,USB_Flash_Drive,Samsung,61983520,1,images,192.168.8.70,read,success,14,1,0,normal
2025-06-10 14:35:57,kavya.reddy,Kingston_Portable_Drive_LXCFWQSK,Portable_Drive,Kingston,2516096164,25,documents,192.168.4.130,write,success,14,1,0,normal
2025-06-10 14:38:09,ravi.mehta,Samsung_Portable_Drive_T30W5PR1,Portable_Drive,Samsung,890959701,17,videos,192.168.8.31,write,success,14,1,0,normal
2025-06-10 14:38:29,rohit.gupta,Lexar_External_HDD_G4FDG2PD,External_HDD,Lexar,1974532076,25,mixed,192.168.7.94,write,success,14,1,0,normal
2025-06-10 14:39:37,amit.kumar,Lexar_USB_SSD_4JGGCRGZ,USB_SSD,Lexar,320754151,9,images,192.168.2.189,read,failure,14,1,0,normal
2025-06-10 14:42:24,rohit.gupta,Lexar_External_HDD_XC8W3G3Q,External_HDD,Lexar,1240229354,41,videos,192.168.4.136,write,success,14,1,0,normal
2025-06-10 14:56:37,arjun.singh,Kingston_Portable_Drive_FYHIULDK,Portable_Drive,Kingston,2505476562,11,software,192.168.5.124,write,success,14,1,0,normal
2025-06-10 14:57:31,kavya.reddy,Samsung_Portable_Drive_UC99FAVV,Portable_Drive,Samsung,2578076234,11,software,192.168.3.150,read,success,14,1,0,normal
2025-06-10 15:01:48,sneha.agarwal,PNY_SD_Card_CJU6E12F,SD_Card,PNY,193454352,4,data,192.168.10.20,write,success,15,1,0,normal
2025-06-10 15:03:54,ananya.nair,Seagate_External_HDD_4DC6P0VA,External_HDD,Seagate,1290315605,35,data,192.168.4.107,write,success,15,1,0,normal
2025-06-10 15:10:12,ravi.mehta,Kingston_USB_SSD_41O3420K,USB_SSD,Kingston,416219807,5,images,192.168.2.57,write,failure,15,1,0,normal
2025-06-10 15:10:23,sneha.agarwal,Kingston_USB_Flash_Drive_MW4ITNNP,USB_Flash_Drive,Kingston,41758489,1,mixed,192.168.8.154,read,failure,15,1,0,normal
2025-06-10 15:11:27,priya.patel,SanDisk_External_HDD_1AX7011N,External_HDD,SanDisk,1944384413,31,data,192.168.5.104,write,success,15,1,0,normal
2025-06-10 15:22:02,rajesh.sharma,PNY_Portable_Drive_TQTF442G,Portable_Drive,PNY,1090210053,17,documents,192.168.3.32,write,success,15,1,0,normal
2025-06-10 15:30:12,priya.patel,PNY_SD_Card_HCPR3KRU,SD_Card,PNY,179644583,1,documents,192.168.4.160,write,success,15,1,0,normal
2025-06-10 15:34:40,ananya.nair,Seagate_USB_SSD_4C78LHSH,USB_SSD,Seagate,776219931,21,videos,192.168.6.168,read,success,15,1,0,normal
2025-06-10 15:42:56,vikram.joshi,PNY_USB_SSD_VK8PLBKP,USB_SSD,PNY,57673371,1,mixed,192.168.8.40,write,success,15,1,0,normal
2025-06-10 15:51:21,ravi.mehta,Western_Digital_USB_Flash_Drive_3VPGOB7F,USB_Flash_Drive,Western_Digital,170792973,5,images,192.168.1.45,write,success,15,1,1,moderate
2025-06-10 15:55:48,kavya.reddy,Western_Digital_External_HDD_7EYB7RTQ,External_HDD,Western_Digital,1287505810,7,videos,192.168.7.185,read,success,15,1,0,normal
2025-06-10 15:57:25,rohit.gupta,Seagate_External_HDD_RURP1EDX,External_HDD,Seagate,1202722598,9,documents,192.168.1.67,write,success,15,1,0,normal
2025-06-10 16:02:04,vikram.joshi,SanDisk_External_HDD_Y7YQ9MKQ,External_HDD,SanDisk,1636217765,57,mixed,192.168.10.90,write,success,16,1,0,normal
2025-06-10 16:03:59,sneha.agarwal,Kingston_Portable_Drive_9AEXK7R3,Portable_Drive,Kingston,1252252915,26,backup,192.168.6.115,read,success,16,1,0,normal
2025-06-10 16:09:05,ravi.mehta,SanDisk_USB_Flash_Drive_W6CP1H41,USB_Flash_Drive,SanDisk,84540963,1,videos,192.168.8.123,write,success,16,1,0,normal
2025-06-10 16:10:32,ravi.mehta,Seagate_External_HDD_4QC8HHDF,External_HDD,Seagate,1248901764,35,mixed,192.168.1.92,write,success,16,1,0,normal
2025-06-10 16:11:24,rajesh.sharma,Western_Digital_SD_Card_VCGQROF9,SD_Card,Western_Digital,12334761,1,documents,192.168.8.152,write,success,16,1,0,normal
2025-06-10 16:17:58,arjun.singh,Western_Digital_External_HDD_3KR0LNJK,External_HDD,Western_Digital,629193339,17,mixed,192.168.1.183,write,success,16,1,0,normal
2025-06-10 16:20:43,ananya.nair,PNY_Portable_Drive_7TSKJ9BN,Portable_Drive,PNY,1978982655,35,backup,192.168.10.66,write,success,16,1,0,normal
2025-06-10 16:21:57,kavya.reddy,Western_Digital_SD_Card_25BFXTW9,SD_Card,Western_Digital,196132703,5,documents,192.168.3.130,write,success,16,1,0,normal
2025-06-10 16:26:59,sneha.agarwal,Lexar_USB_Flash_Drive_ZNHFW3ZQ,USB_Flash_Drive,Lexar,16960491,1,documents,192.168.3.111,write,success,16,1,0,normal
2025-06-10 16:33:16,ananya.nair,Samsung_USB_SSD_JTFL9B9W,USB_SSD,Samsung,784411337,28,data,192.168.1.169,read,success,16,1,0,normal
2025-06-10 16:44:26,vikram.joshi,Seagate_SD_Card_HUFS31MX,SD_Card,Seagate,202547164,4,images,192.168.10.156,write,success,16,1,0,normal
2025-06-10 16:50:25,kavya.reddy,Seagate_USB_SSD_DEAKO7H8,USB_SSD,Seagate,783020221,20,data,192.168.5.29,write,failure,16,1,0,normal
2025-06-10 16:55:58,rohit.gupta,SanDisk_USB_Flash_Drive_J3FHX1CO,USB_Flash_Drive,SanDisk,93576217,3,images,192.168.3.97,write,success,16,1,0,normal
2025-06-10 17:08:26,ravi.mehta,Kingston_Portable_Drive_G7O5BBPZ,Portable_Drive,Kingston,1338753123,21,data,192.168.7.126,write,success,17,1,0,normal
2025-06-10 17:11:57,rohit.gupta,Samsung_External_HDD_EE99GR7J,External_HDD,Samsung,1235895293,34,documents,192.168.2.161,write,success,17,1,0,normal
2025-06-10 17:12:02,rajesh.sharma,SanDisk_USB_SSD_MYTSDR2C,USB_SSD,SanDisk,219659788,1,videos,192.168.8.147,write,success,17,1,0,normal
2025-06-10 17:12:47,ananya.nair,Lexar_SD_Card_Z4DFJ9TI,SD_Card,Lexar,141518286,2,images,192.168.7.124,write,success,17,1,0,normal
